n,b,total_time,transmit_time,init_time
20000,32,0.018103,0.018073,0.000030
20000,32,0.017455,0.017420,0.000035
20000,32,0.013469,0.013400,0.000069
20000,32,0.011678,0.011611,0.000067
20000,32,0.012730,0.012700,0.000030
40000,32,0.026749,0.026724,0.000025
40000,32,0.023801,0.023769,0.000032
40000,32,0.034113,0.034066,0.000047
40000,32,0.033639,0.033584,0.000055
40000,32,0.033775,0.033721,0.000054
40000,32,0.034756,0.034717,0.000039
40000,32,0.037763,0.037698,0.000065
40000,32,0.037568,0.037535,0.000033
40000,32,0.036566,0.036522,0.000044
40000,32,0.035048,0.035001,0.000047
40000,32,0.033386,0.033344,0.000042
40000,32,0.026958,0.026888,0.000070
40000,32,0.035246,0.035173,0.000073
40000,32,0.033717,0.033681,0.000036
40000,32,0.033674,0.033638,0.000036
40000,32,0.036440,0.036403,0.000037
40000,32,0.033456,0.033416,0.000040
40000,32,0.035086,0.035043,0.000043
40000,32,0.026587,0.026519,0.000068
40000,32,0.033284,0.033241,0.000043
40000,32,0.034940,0.034904,0.000036
40000,32,0.033433,0.033396,0.000037
40000,32,0.030018,0.029963,0.000055
40000,32,0.025591,0.025540,0.000051
40000,32,0.029716,0.029664,0.000052
40000,32,0.028923,0.028871,0.000052
40000,32,0.034524,0.034486,0.000038
40000,32,0.033257,0.033215,0.000042
40000,32,0.027004,0.026943,0.000061
40000,32,0.037696,0.037650,0.000046
40000,32,0.037793,0.037753,0.000040
40000,32,0.037723,0.037685,0.000038
40000,32,0.037611,0.037572,0.000039
40000,32,0.026495,0.026435,0.000060
40000,32,0.035287,0.035245,0.000042
40000,32,0.026344,0.026300,0.000044
40000,32,0.026650,0.026597,0.000053
40000,32,0.037294,0.037225,0.000069
40000,32,0.037700,0.037659,0.000041
40000,32,0.032372,0.032318,0.000054
40000,32,0.038302,0.038245,0.000057
40000,32,0.039100,0.039039,0.000061
40000,32,0.026499,0.026452,0.000047
40000,32,0.037042,0.036976,0.000066
40000,32,0.014051,0.013189,0.000862
40000,32,0.029862,0.029797,0.000065
40000,32,0.031822,0.030859,0.000963
40000,32,0.027601,0.027487,0.000114
40000,32,0.032523,0.032455,0.000068
40000,32,0.035263,0.034641,0.000622
40000,32,0.027578,0.027506,0.000072
40000,32,0.034564,0.034499,0.000065
40000,32,0.035022,0.034980,0.000042
40000,32,0.032978,0.032944,0.000034
40000,32,0.028404,0.028356,0.000048
40000,32,0.038651,0.037976,0.000675
40000,32,0.037557,0.037524,0.000033
40000,32,0.037957,0.037927,0.000030
40000,32,0.032593,0.032504,0.000089
40000,32,0.033382,0.033338,0.000044
40000,32,0.037447,0.037403,0.000044
40000,32,0.026366,0.026297,0.000069
40000,32,0.037753,0.037715,0.000038
40000,32,0.037866,0.037836,0.000030
40000,32,0.037661,0.037631,0.000030
40000,32,0.038158,0.036529,0.001629
40000,32,0.036632,0.036587,0.000045
40000,32,0.037367,0.037328,0.000039
40000,32,0.037726,0.037696,0.000030
40000,32,0.035179,0.035148,0.000031
40000,32,0.069692,0.066936,0.002756
40000,32,0.027273,0.027171,0.000102
40000,32,0.046944,0.045826,0.001118
40000,32,0.038726,0.037239,0.001487
40000,32,0.035758,0.035703,0.000055
40000,32,0.032648,0.032594,0.000054
40000,32,0.033334,0.033277,0.000057
40000,32,0.027700,0.027626,0.000074
40000,32,0.037857,0.037812,0.000045
40000,32,0.037701,0.037669,0.000032
40000,32,0.037538,0.037499,0.000039
40000,32,0.035057,0.034941,0.000116
40000,32,0.037822,0.037774,0.000048
40000,32,0.037144,0.037103,0.000041
40000,32,0.033811,0.033777,0.000034
40000,32,0.032178,0.032137,0.000041
40000,32,0.032804,0.032745,0.000059
40000,32,0.032801,0.032748,0.000053
40000,32,0.030730,0.030685,0.000045
40000,32,0.037073,0.037035,0.000038
40000,32,0.035847,0.035812,0.000035
40000,32,0.033389,0.033323,0.000066
40000,32,0.026895,0.026827,0.000068
40000,32,0.035398,0.035349,0.000049
40000,32,0.038129,0.038084,0.000045
40000,32,0.033329,0.033296,0.000033
40000,32,0.037988,0.037951,0.000037
40000,32,0.038335,0.037520,0.000815
40000,32,0.037515,0.037430,0.000085
40000,32,0.036623,0.036527,0.000096
80000,32,0.068367,0.068322,0.000045
80000,32,0.071229,0.071188,0.000041
80000,32,0.066372,0.066320,0.000052
80000,32,0.067661,0.067602,0.000059
80000,32,0.067753,0.067701,0.000052
80000,32,0.069857,0.069809,0.000048
80000,32,0.073394,0.072110,0.001284
80000,32,0.065089,0.065037,0.000052
80000,32,0.070839,0.070794,0.000045
80000,32,0.071762,0.071700,0.000062
80000,32,0.075483,0.073583,0.001900
80000,32,0.067634,0.067532,0.000102
80000,32,0.066340,0.066289,0.000051
80000,32,0.073754,0.073670,0.000084
80000,32,0.074851,0.074782,0.000069
80000,32,0.075916,0.075877,0.000039
80000,32,0.075553,0.075507,0.000046
80000,32,0.074616,0.074565,0.000051
80000,32,0.073132,0.073085,0.000047
80000,32,0.057632,0.057524,0.000108
80000,32,0.075729,0.075126,0.000603
80000,32,0.069572,0.069522,0.000050
80000,32,0.055147,0.055063,0.000084
80000,32,0.075655,0.075573,0.000082
80000,32,0.075180,0.075138,0.000042
80000,32,0.072885,0.072845,0.000040
80000,32,0.081951,0.081896,0.000055
80000,32,0.054044,0.053982,0.000062
80000,32,0.068497,0.068440,0.000057
80000,32,0.065321,0.065237,0.000084
80000,32,0.076661,0.076579,0.000082
80000,32,0.061662,0.061586,0.000076
80000,32,0.067607,0.067552,0.000055
80000,32,0.064757,0.064684,0.000073
80000,32,0.053161,0.053092,0.000069
80000,32,0.075236,0.071826,0.003410
80000,32,0.072257,0.072205,0.000052
80000,32,0.052708,0.052637,0.000071
80000,32,0.074997,0.074947,0.000050
80000,32,0.072828,0.072777,0.000051
80000,32,0.075372,0.075305,0.000067
80000,32,0.075382,0.075344,0.000038
80000,32,0.052626,0.052581,0.000045
80000,32,0.074605,0.074528,0.000077
80000,32,0.077029,0.076985,0.000044
80000,32,0.054494,0.054425,0.000069
80000,32,0.068114,0.068054,0.000060
80000,32,0.074512,0.074463,0.000049
80000,32,0.054899,0.054784,0.000115
80000,32,0.072018,0.071962,0.000056
80000,32,0.079268,0.079225,0.000043
80000,32,0.073844,0.073792,0.000052
80000,32,0.075180,0.075136,0.000044
80000,32,0.070837,0.070805,0.000032
80000,32,0.065367,0.065327,0.000040
80000,32,0.073451,0.073404,0.000047
80000,32,0.073980,0.073929,0.000051
80000,32,0.066758,0.066709,0.000049
80000,32,0.074969,0.074924,0.000045
80000,32,0.066196,0.066100,0.000096
80000,32,0.054730,0.054651,0.000079
80000,32,0.068042,0.067973,0.000069
80000,32,0.073967,0.073912,0.000055
80000,32,0.075108,0.075035,0.000073
80000,32,0.079959,0.079861,0.000098
80000,32,0.070530,0.070470,0.000060
80000,32,0.075601,0.075555,0.000046
80000,32,0.075337,0.075279,0.000058
80000,32,0.071033,0.070972,0.000061
80000,32,0.074986,0.074940,0.000046
80000,32,0.074480,0.074410,0.000070
80000,32,0.067568,0.067501,0.000067
80000,32,0.078677,0.078625,0.000052
80000,32,0.066295,0.066252,0.000043
80000,32,0.067402,0.067319,0.000083
80000,32,0.059001,0.058951,0.000050
80000,32,0.076620,0.076566,0.000054
80000,32,0.067170,0.067119,0.000051
80000,32,0.063039,0.062983,0.000056
80000,32,0.067353,0.067298,0.000055
80000,32,0.067497,0.067456,0.000041
80000,32,0.075552,0.075518,0.000034
80000,32,0.072369,0.072330,0.000039
80000,32,0.075609,0.075526,0.000083
80000,32,0.067521,0.067482,0.000039
80000,32,0.063418,0.063345,0.000073
80000,32,0.075348,0.075303,0.000045
80000,32,0.075026,0.074989,0.000037
80000,32,0.068783,0.068657,0.000126
80000,32,0.067879,0.067830,0.000049
80000,32,0.076955,0.076908,0.000047
80000,32,0.052874,0.052795,0.000079
80000,32,0.067723,0.067620,0.000103
80000,32,0.075797,0.075747,0.000050
80000,32,0.073707,0.073654,0.000053
80000,32,0.052569,0.052470,0.000099
80000,32,0.074415,0.074369,0.000046
80000,32,0.073923,0.073852,0.000071
80000,32,0.077492,0.077424,0.000068
80000,32,0.065326,0.065279,0.000047
160000,32,0.149948,0.149870,0.000078
160000,32,0.120638,0.120492,0.000146
160000,32,0.137638,0.137560,0.000078
160000,32,0.108552,0.106780,0.001772
160000,32,0.107351,0.107234,0.000117
160000,32,0.150547,0.150497,0.000050
160000,32,0.106292,0.106191,0.000101
160000,32,0.135898,0.135796,0.000102
160000,32,0.153542,0.153460,0.000082
160000,32,0.145342,0.145277,0.000065
160000,32,0.141014,0.140949,0.000065
160000,32,0.107814,0.107731,0.000083
160000,32,0.144750,0.144649,0.000101
160000,32,0.159406,0.159336,0.000070
160000,32,0.134389,0.134319,0.000070
160000,32,0.134713,0.134663,0.000050
160000,32,0.140567,0.140485,0.000082
160000,32,0.136241,0.136127,0.000114
160000,32,0.116617,0.116559,0.000058
160000,32,0.148793,0.148745,0.000048
160000,32,0.142463,0.142377,0.000086
160000,32,0.150542,0.150492,0.000050
160000,32,0.151846,0.151767,0.000079
160000,32,0.122757,0.122640,0.000117
160000,32,0.137172,0.137114,0.000058
160000,32,0.146829,0.146767,0.000062
160000,32,0.127892,0.127838,0.000054
160000,32,0.132536,0.132460,0.000076
160000,32,0.149244,0.149192,0.000052
160000,32,0.149054,0.148972,0.000082
160000,32,0.106460,0.106345,0.000115
160000,32,0.136665,0.136606,0.000059
160000,32,0.152882,0.152823,0.000059
160000,32,0.130108,0.130025,0.000083
160000,32,0.150977,0.150930,0.000047
160000,32,0.105801,0.105726,0.000075
160000,32,0.105112,0.104990,0.000122
160000,32,0.148374,0.148292,0.000082
160000,32,0.141025,0.140972,0.000053
160000,32,0.140263,0.140177,0.000086
160000,32,0.139738,0.139652,0.000086
160000,32,0.133259,0.133204,0.000055
160000,32,0.132321,0.132270,0.000051
160000,32,0.151310,0.151265,0.000045
160000,32,0.141635,0.141590,0.000045
160000,32,0.160642,0.160559,0.000083
160000,32,0.130603,0.130550,0.000053
160000,32,0.136066,0.135997,0.000069
160000,32,0.104599,0.104517,0.000082
160000,32,0.148461,0.148381,0.000080
160000,32,0.149058,0.148972,0.000086
160000,32,0.156046,0.155969,0.000077
160000,32,0.105685,0.105607,0.000078
160000,32,0.146551,0.145594,0.000957
160000,32,0.149033,0.148357,0.000676
160000,32,0.138733,0.138652,0.000081
160000,32,0.133867,0.133820,0.000047
160000,32,0.132583,0.132538,0.000045
160000,32,0.149099,0.149027,0.000072
160000,32,0.147027,0.146951,0.000076
160000,32,0.113991,0.113911,0.000080
160000,32,0.136598,0.136502,0.000096
160000,32,0.115732,0.115674,0.000058
160000,32,0.148099,0.148047,0.000052
160000,32,0.146741,0.146688,0.000053
160000,32,0.136250,0.136179,0.000071
160000,32,0.150374,0.150266,0.000108
160000,32,0.105884,0.105805,0.000079
160000,32,0.150193,0.150107,0.000086
160000,32,0.146610,0.146530,0.000080
160000,32,0.148176,0.148117,0.000059
160000,32,0.133547,0.133471,0.000076
160000,32,0.106296,0.106189,0.000107
160000,32,0.146911,0.146809,0.000102
160000,32,0.103973,0.101496,0.002477
160000,32,0.086764,0.086698,0.000066
160000,32,0.066307,0.066248,0.000059
160000,32,0.095609,0.095523,0.000086
160000,32,0.095374,0.095336,0.000038
160000,32,0.088166,0.088128,0.000038
160000,32,0.100555,0.100523,0.000032
160000,32,0.088467,0.088419,0.000048
160000,32,0.101206,0.101171,0.000035
160000,32,0.093132,0.093100,0.000032
160000,32,0.100179,0.100141,0.000038
160000,32,0.088320,0.088282,0.000038
160000,32,0.098157,0.098119,0.000038
160000,32,0.094681,0.094644,0.000037
160000,32,0.079275,0.079235,0.000040
160000,32,0.088923,0.088885,0.000038
160000,32,0.096767,0.096733,0.000034
160000,32,0.094560,0.094528,0.000032
160000,32,0.065892,0.065832,0.000060
160000,32,0.101324,0.101259,0.000065
160000,32,0.099580,0.099546,0.000034
160000,32,0.100273,0.100206,0.000067
160000,32,0.089502,0.089460,0.000042
160000,32,0.094313,0.094275,0.000038
160000,32,0.091454,0.091348,0.000106
160000,32,0.095868,0.095821,0.000047
320000,32,0.183833,0.183798,0.000035
320000,32,0.199676,0.199587,0.000089
320000,32,0.199863,0.199775,0.000088
320000,32,0.135584,0.135500,0.000084
320000,32,0.201379,0.201332,0.000047
320000,32,0.194449,0.194408,0.000041
320000,32,0.200475,0.200431,0.000044
320000,32,0.199235,0.199197,0.000038
320000,32,0.180185,0.180150,0.000035
320000,32,0.160060,0.160022,0.000038
320000,32,0.190258,0.190193,0.000065
320000,32,0.177693,0.177641,0.000052
320000,32,0.191942,0.191904,0.000038
320000,32,0.198511,0.198469,0.000042
320000,32,0.167178,0.167077,0.000101
320000,32,0.187393,0.187352,0.000041
320000,32,0.199415,0.199350,0.000065
320000,32,0.178538,0.178472,0.000066
320000,32,0.201836,0.201773,0.000063
320000,32,0.233096,0.233031,0.000065
320000,32,0.182140,0.180583,0.001557
320000,32,0.238676,0.238609,0.000067
320000,32,0.172645,0.172567,0.000078
320000,32,0.201986,0.201950,0.000036
320000,32,0.192767,0.192723,0.000044
320000,32,0.198981,0.198941,0.000040
320000,32,0.206411,0.206345,0.000066
320000,32,0.186336,0.186257,0.000079
320000,32,0.198790,0.198753,0.000037
320000,32,0.179414,0.179372,0.000042
320000,32,0.181809,0.181757,0.000052
320000,32,0.168822,0.168755,0.000067
320000,32,0.181756,0.181717,0.000039
320000,32,0.239004,0.238363,0.000641
320000,32,0.283241,0.283192,0.000049
320000,32,0.279868,0.279781,0.000087
320000,32,0.306895,0.306811,0.000084
320000,32,0.343291,0.343236,0.000055
320000,32,0.223053,0.222997,0.000056
320000,32,0.233189,0.233133,0.000056
320000,32,0.286804,0.286746,0.000058
320000,32,0.292868,0.292784,0.000084
320000,32,0.241604,0.241548,0.000056
320000,32,0.292083,0.292029,0.000054
320000,32,0.319755,0.319549,0.000206
320000,32,0.287358,0.287299,0.000059
320000,32,0.240979,0.240893,0.000086
320000,32,0.300828,0.300745,0.000083
320000,32,0.272466,0.272417,0.000049
320000,32,0.294474,0.294425,0.000049
320000,32,0.288446,0.288139,0.000307
320000,32,0.259801,0.259740,0.000061
320000,32,0.246563,0.246509,0.000054
320000,32,0.291652,0.291598,0.000054
320000,32,0.296648,0.296598,0.000050
320000,32,0.228937,0.228883,0.000054
320000,32,0.296051,0.296000,0.000051
320000,32,0.237843,0.237793,0.000050
320000,32,0.306406,0.306325,0.000081
320000,32,0.318757,0.318669,0.000088
320000,32,0.319997,0.319916,0.000081
320000,32,0.214076,0.214020,0.000056
320000,32,0.300402,0.300344,0.000058
320000,32,0.295259,0.295209,0.000050
320000,32,0.298936,0.298885,0.000051
320000,32,0.275925,0.275851,0.000074
320000,32,0.180092,0.180050,0.000042
320000,32,0.182091,0.182056,0.000035
320000,32,0.201779,0.201715,0.000064
320000,32,0.198741,0.198703,0.000038
320000,32,0.180585,0.180548,0.000037
320000,32,0.191215,0.191177,0.000038
320000,32,0.155307,0.155230,0.000077
320000,32,0.146917,0.146872,0.000045
320000,32,0.144459,0.144413,0.000046
320000,32,0.158571,0.158527,0.000044
320000,32,0.175410,0.175375,0.000035
320000,32,0.153844,0.153801,0.000043
320000,32,0.180653,0.179618,0.001035
320000,32,0.189782,0.189719,0.000063
320000,32,0.174125,0.174046,0.000079
320000,32,0.200892,0.200851,0.000041
320000,32,0.178554,0.178512,0.000042
320000,32,0.184987,0.184904,0.000083
320000,32,0.177943,0.177886,0.000057
320000,32,0.180317,0.180279,0.000038
320000,32,0.192591,0.192553,0.000038
320000,32,0.178583,0.178518,0.000065
320000,32,0.141966,0.141931,0.000035
320000,32,0.200142,0.199442,0.000700
320000,32,0.195869,0.195828,0.000041
320000,32,0.195799,0.195755,0.000044
320000,32,0.181224,0.181187,0.000037
320000,32,0.131153,0.131092,0.000061
320000,32,0.198758,0.198708,0.000050
320000,32,0.192053,0.192014,0.000039
320000,32,0.177972,0.177935,0.000037
320000,32,0.198659,0.198577,0.000082
320000,32,0.178537,0.178499,0.000038
320000,32,0.199012,0.198976,0.000036
640000,32,0.361217,0.361145,0.000072
640000,32,0.356806,0.356767,0.000039
640000,32,0.379814,0.379775,0.000039
640000,32,0.389934,0.389870,0.000064
640000,32,0.358969,0.358931,0.000038
640000,32,0.313392,0.313319,0.000073
640000,32,0.358693,0.358651,0.000042
640000,32,0.487142,0.487097,0.000045
640000,32,0.482870,0.482816,0.000054
640000,32,0.451699,0.451645,0.000054
640000,32,0.600471,0.600416,0.000055
640000,32,0.518382,0.518329,0.000053
640000,32,0.555204,0.555154,0.000050
640000,32,0.534037,0.533908,0.000129
640000,32,0.460942,0.460855,0.000087
640000,32,0.559135,0.559030,0.000105
640000,32,0.483398,0.483342,0.000056
640000,32,0.583833,0.583786,0.000047
640000,32,0.566608,0.566553,0.000055
640000,32,0.589033,0.588950,0.000083
640000,32,0.566941,0.566888,0.000053
640000,32,0.505852,0.505747,0.000105
640000,32,0.497368,0.497312,0.000056
640000,32,0.530727,0.530663,0.000064
640000,32,0.605736,0.605687,0.000049
640000,32,0.548565,0.548297,0.000268
640000,32,0.421970,0.421888,0.000082
640000,32,0.591948,0.591866,0.000082
640000,32,0.528384,0.528299,0.000085
640000,32,0.555812,0.555757,0.000055
640000,32,0.589792,0.589731,0.000061
640000,32,0.464376,0.464321,0.000055
640000,32,0.566955,0.566871,0.000084
640000,32,0.507050,0.506965,0.000085
640000,32,0.542998,0.542884,0.000114
640000,32,0.544857,0.544800,0.000057
640000,32,0.535913,0.535865,0.000048
640000,32,0.542833,0.542727,0.000106
640000,32,0.536458,0.536400,0.000058
640000,32,0.560640,0.560522,0.000118
640000,32,0.552109,0.552025,0.000084
640000,32,0.593366,0.593285,0.000081
640000,32,0.587740,0.587640,0.000100
640000,32,0.534639,0.534548,0.000091
640000,32,0.563316,0.563265,0.000051
640000,32,0.536584,0.536533,0.000051
640000,32,0.536725,0.536643,0.000082
640000,32,0.575189,0.575137,0.000052
640000,32,0.545585,0.545535,0.000050
640000,32,0.503872,0.503819,0.000053
640000,32,0.573959,0.573904,0.000055
640000,32,0.526544,0.526490,0.000054
640000,32,0.585680,0.585633,0.000047
640000,32,0.493760,0.493712,0.000048
640000,32,0.535980,0.535902,0.000078
640000,32,0.391391,0.391345,0.000046
640000,32,0.373847,0.373809,0.000038
640000,32,0.332636,0.332596,0.000040
640000,32,0.397645,0.397607,0.000038
640000,32,0.265669,0.265599,0.000070
640000,32,0.359125,0.359060,0.000065
640000,32,0.398063,0.398019,0.000044
640000,32,0.270523,0.270429,0.000094
640000,32,0.382249,0.382205,0.000044
640000,32,0.392175,0.392137,0.000038
640000,32,0.399648,0.399610,0.000038
640000,32,0.391387,0.391321,0.000066
640000,32,0.360218,0.360176,0.000042
640000,32,0.366130,0.366094,0.000036
640000,32,0.274017,0.273949,0.000068
640000,32,0.376553,0.376476,0.000077
640000,32,0.311197,0.311125,0.000072
640000,32,0.400169,0.400130,0.000039
640000,32,0.374078,0.374017,0.000061
640000,32,0.352330,0.352289,0.000041
640000,32,0.397971,0.397932,0.000039
640000,32,0.347220,0.347177,0.000043
640000,32,0.357772,0.357733,0.000039
640000,32,0.269545,0.269481,0.000064
640000,32,0.355850,0.355805,0.000045
640000,32,0.501524,0.501476,0.000048
640000,32,0.561393,0.561341,0.000052
640000,32,0.541437,0.541382,0.000055
640000,32,0.502558,0.502481,0.000077
640000,32,0.540623,0.540574,0.000049
640000,32,0.477956,0.477904,0.000052
640000,32,0.513136,0.513086,0.000050
640000,32,0.510801,0.510739,0.000062
640000,32,0.555641,0.555442,0.000199
640000,32,0.513745,0.513693,0.000052
640000,32,0.582666,0.582614,0.000052
640000,32,0.573240,0.573182,0.000058
640000,32,0.565836,0.565760,0.000076
640000,32,0.558353,0.558255,0.000098
640000,32,0.571165,0.571056,0.000109
640000,32,0.545457,0.545406,0.000051
640000,32,0.550705,0.550647,0.000058
640000,32,0.501477,0.499348,0.002129
640000,32,0.537672,0.537608,0.000064
640000,32,0.487345,0.487292,0.000053
20000,64,0.017617,0.017568,0.000049
20000,64,0.018279,0.018202,0.000077
20000,64,0.016578,0.016530,0.000048
20000,64,0.017071,0.017028,0.000043
20000,64,0.018178,0.018140,0.000038
20000,64,0.017352,0.017309,0.000043
20000,64,0.015867,0.015823,0.000044
20000,64,0.013664,0.013624,0.000040
20000,64,0.017075,0.016498,0.000577
20000,64,0.029096,0.028672,0.000424
20000,64,0.032698,0.030767,0.001931
20000,64,0.008058,0.007963,0.000095
20000,64,0.017168,0.017106,0.000062
20000,64,0.004730,0.004629,0.000101
20000,64,0.004743,0.004677,0.000066
20000,64,0.004715,0.004645,0.000070
20000,64,0.004726,0.004648,0.000078
20000,64,0.005665,0.005560,0.000105
20000,64,0.010104,0.010052,0.000052
20000,64,0.011538,0.011501,0.000037
20000,64,0.011165,0.011104,0.000061
20000,64,0.011233,0.011193,0.000040
20000,64,0.010979,0.010949,0.000030
20000,64,0.011035,0.011004,0.000031
20000,64,0.011428,0.011396,0.000032
20000,64,0.012158,0.012121,0.000037
20000,64,0.010742,0.010705,0.000037
20000,64,0.018012,0.008989,0.009023
20000,64,0.008452,0.008417,0.000035
20000,64,0.008780,0.008745,0.000035
20000,64,0.012439,0.012411,0.000028
20000,64,0.011507,0.011481,0.000026
20000,64,0.011156,0.011132,0.000024
20000,64,0.011302,0.011278,0.000024
20000,64,0.011218,0.011194,0.000024
20000,64,0.011305,0.011100,0.000205
20000,64,0.011991,0.011927,0.000064
20000,64,0.010803,0.010759,0.000044
20000,64,0.012239,0.012207,0.000032
20000,64,0.012607,0.012585,0.000022
20000,64,0.012366,0.012345,0.000021
20000,64,0.012542,0.012522,0.000020
20000,64,0.012517,0.012496,0.000021
20000,64,0.012406,0.012386,0.000020
20000,64,0.008546,0.008500,0.000046
20000,64,0.011285,0.011257,0.000028
20000,64,0.010694,0.010662,0.000032
20000,64,0.011575,0.011544,0.000031
20000,64,0.011975,0.011952,0.000023
20000,64,0.011645,0.011624,0.000021
20000,64,0.011257,0.011236,0.000021
20000,64,0.009169,0.009123,0.000046
20000,64,0.012632,0.012570,0.000062
20000,64,0.008283,0.008235,0.000048
20000,64,0.016286,0.011898,0.004388
20000,64,0.010729,0.010687,0.000042
20000,64,0.011182,0.011161,0.000021
20000,64,0.011360,0.011176,0.000184
20000,64,0.011463,0.011444,0.000019
20000,64,0.011216,0.011196,0.000020
20000,64,0.011756,0.011738,0.000018
20000,64,0.011154,0.011136,0.000018
20000,64,0.011598,0.011579,0.000019
20000,64,0.011754,0.011736,0.000018
20000,64,0.011412,0.011393,0.000019
20000,64,0.011075,0.011057,0.000018
20000,64,0.012090,0.012070,0.000020
20000,64,0.009761,0.009740,0.000021
20000,64,0.011196,0.011177,0.000019
20000,64,0.012528,0.012509,0.000019
20000,64,0.012322,0.012304,0.000018
20000,64,0.011051,0.011034,0.000017
20000,64,0.011013,0.010993,0.000020
20000,64,0.012292,0.012274,0.000018
20000,64,0.009027,0.009008,0.000019
20000,64,0.008743,0.008721,0.000022
20000,64,0.011901,0.011878,0.000023
20000,64,0.008793,0.008749,0.000044
20000,64,0.012455,0.012430,0.000025
20000,64,0.012484,0.012462,0.000022
20000,64,0.012564,0.012544,0.000020
20000,64,0.012472,0.012452,0.000020
20000,64,0.011314,0.011289,0.000025
20000,64,0.008534,0.008493,0.000041
20000,64,0.012328,0.012303,0.000025
20000,64,0.008853,0.008811,0.000042
20000,64,0.012972,0.012941,0.000031
20000,64,0.012362,0.012336,0.000026
20000,64,0.008701,0.008658,0.000043
20000,64,0.008287,0.008240,0.000047
20000,64,0.008393,0.008347,0.000046
20000,64,0.011247,0.011220,0.000027
20000,64,0.011265,0.011240,0.000025
20000,64,0.011374,0.011351,0.000023
20000,64,0.011041,0.011020,0.000021
20000,64,0.011142,0.011123,0.000019
20000,64,0.011527,0.011508,0.000019
20000,64,0.011123,0.011105,0.000018
20000,64,0.014865,0.014828,0.000037
20000,64,0.011081,0.010991,0.000090
40000,64,0.016832,0.016781,0.000051
40000,64,0.024631,0.024605,0.000026
40000,64,0.023488,0.023462,0.000026
40000,64,0.022508,0.022485,0.000023
40000,64,0.024985,0.024959,0.000026
40000,64,0.022230,0.022181,0.000049
40000,64,0.018394,0.018365,0.000029
40000,64,0.024654,0.024622,0.000032
40000,64,0.016705,0.016656,0.000049
40000,64,0.025112,0.025084,0.000028
40000,64,0.023309,0.023286,0.000023
40000,64,0.017258,0.017211,0.000047
40000,64,0.020794,0.020731,0.000063
40000,64,0.021708,0.021667,0.000041
40000,64,0.023015,0.022984,0.000031
40000,64,0.022622,0.022597,0.000025
40000,64,0.024086,0.024061,0.000025
40000,64,0.022338,0.022287,0.000051
40000,64,0.022733,0.022707,0.000026
40000,64,0.023975,0.023932,0.000043
40000,64,0.024971,0.024945,0.000026
40000,64,0.024825,0.024752,0.000073
40000,64,0.025159,0.025130,0.000029
40000,64,0.017805,0.017782,0.000023
40000,64,0.022744,0.022718,0.000026
40000,64,0.024779,0.024755,0.000024
40000,64,0.016941,0.016896,0.000045
40000,64,0.025069,0.025043,0.000026
40000,64,0.024887,0.024862,0.000025
40000,64,0.025014,0.024989,0.000025
40000,64,0.020062,0.020031,0.000031
40000,64,0.025165,0.025135,0.000030
40000,64,0.024945,0.024923,0.000022
40000,64,0.023949,0.023920,0.000029
40000,64,0.023047,0.023016,0.000031
40000,64,0.016946,0.016902,0.000044
40000,64,0.022317,0.022288,0.000029
40000,64,0.024627,0.024601,0.000026
40000,64,0.024824,0.024795,0.000029
40000,64,0.025015,0.024987,0.000028
40000,64,0.024886,0.024859,0.000027
40000,64,0.024613,0.024586,0.000027
40000,64,0.024718,0.024376,0.000342
40000,64,0.019906,0.019866,0.000040
40000,64,0.023812,0.023780,0.000032
40000,64,0.022536,0.022512,0.000024
40000,64,0.024306,0.024271,0.000035
40000,64,0.016765,0.016710,0.000055
40000,64,0.024839,0.024811,0.000028
40000,64,0.024002,0.023973,0.000029
40000,64,0.025626,0.025594,0.000032
40000,64,0.025009,0.024977,0.000032
40000,64,0.023034,0.022997,0.000037
40000,64,0.021939,0.021898,0.000041
40000,64,0.023032,0.022971,0.000061
40000,64,0.021624,0.021587,0.000037
40000,64,0.025537,0.025499,0.000038
40000,64,0.022372,0.022334,0.000038
40000,64,0.017845,0.017785,0.000060
40000,64,0.024315,0.024280,0.000035
40000,64,0.017002,0.016938,0.000064
40000,64,0.023971,0.023931,0.000040
40000,64,0.023962,0.023803,0.000159
40000,64,0.023063,0.023027,0.000036
40000,64,0.021814,0.021779,0.000035
40000,64,0.018185,0.018123,0.000062
40000,64,0.024357,0.024322,0.000035
40000,64,0.022788,0.022764,0.000024
40000,64,0.023897,0.023865,0.000032
40000,64,0.022588,0.022557,0.000031
40000,64,0.025259,0.025205,0.000054
40000,64,0.016871,0.016825,0.000046
40000,64,0.023142,0.023115,0.000027
40000,64,0.022524,0.022498,0.000026
40000,64,0.022644,0.022621,0.000023
40000,64,0.022557,0.022507,0.000050
40000,64,0.024244,0.024222,0.000022
40000,64,0.024061,0.024043,0.000018
40000,64,0.017455,0.017410,0.000045
40000,64,0.022828,0.022801,0.000027
40000,64,0.023472,0.023447,0.000025
40000,64,0.022768,0.022713,0.000055
40000,64,0.023835,0.023810,0.000025
40000,64,0.022431,0.022407,0.000024
40000,64,0.024787,0.024766,0.000021
40000,64,0.022977,0.022941,0.000036
40000,64,0.016737,0.016686,0.000051
40000,64,0.024386,0.024333,0.000053
40000,64,0.021166,0.021133,0.000033
40000,64,0.022817,0.022760,0.000057
40000,64,0.025252,0.025221,0.000031
40000,64,0.024545,0.024519,0.000026
40000,64,0.025063,0.025040,0.000023
40000,64,0.024486,0.024463,0.000023
