n,b,total_time,transmit_time,init_time
20000,32,0.012193,0.012143,0.000050
20000,32,0.012063,0.012017,0.000046
20000,32,0.011862,0.011819,0.000043
20000,32,0.012033,0.011991,0.000042
40000,32,0.023706,0.023669,0.000037
40000,32,0.023744,0.023701,0.000043
40000,32,0.030228,0.030187,0.000041
40000,32,0.023844,0.023797,0.000047
40000,32,0.023698,0.023645,0.000053
40000,32,0.032185,0.032141,0.000044
40000,32,0.031881,0.031831,0.000050
40000,32,0.032135,0.032079,0.000056
40000,32,0.031859,0.031804,0.000055
40000,32,0.030441,0.030388,0.000053
40000,32,0.024420,0.024324,0.000096
40000,32,0.030761,0.030707,0.000054
40000,32,0.028954,0.028902,0.000052
40000,32,0.025738,0.025684,0.000054
40000,32,0.032491,0.032437,0.000054
40000,32,0.023977,0.023922,0.000055
40000,32,0.029598,0.029549,0.000049
40000,32,0.025992,0.025916,0.000076
40000,32,0.023677,0.023612,0.000065
40000,32,0.023612,0.023567,0.000045
40000,32,0.023896,0.023853,0.000043
40000,32,0.024168,0.024112,0.000056
40000,32,0.023857,0.023801,0.000056
40000,32,0.024618,0.024561,0.000057
40000,32,0.024265,0.024198,0.000067
40000,32,0.023660,0.023617,0.000043
40000,32,0.034252,0.034212,0.000040
40000,32,0.029644,0.029601,0.000043
40000,32,0.030332,0.030287,0.000045
40000,32,0.027948,0.027881,0.000067
40000,32,0.032538,0.032491,0.000047
40000,32,0.023999,0.023944,0.000055
40000,32,0.031462,0.031396,0.000066
40000,32,0.027794,0.027736,0.000058
40000,32,0.032304,0.032253,0.000051
40000,32,0.027576,0.027522,0.000054
40000,32,0.026000,0.025949,0.000051
40000,32,0.025302,0.025246,0.000056
40000,32,0.027280,0.027225,0.000055
40000,32,0.031291,0.031244,0.000047
40000,32,0.027575,0.027518,0.000057
40000,32,0.034751,0.034701,0.000050
40000,32,0.032340,0.032295,0.000045
40000,32,0.026653,0.026603,0.000050
40000,32,0.023881,0.023825,0.000056
40000,32,0.024269,0.024213,0.000056
40000,32,0.024172,0.024116,0.000056
40000,32,0.023690,0.023647,0.000043
40000,32,0.023960,0.023903,0.000057
40000,32,0.032357,0.032311,0.000046
40000,32,0.031912,0.031861,0.000051
40000,32,0.023745,0.023694,0.000051
40000,32,0.034257,0.034201,0.000056
40000,32,0.029313,0.029239,0.000074
40000,32,0.032264,0.032199,0.000065
40000,32,0.024196,0.024139,0.000057
40000,32,0.023886,0.023833,0.000053
40000,32,0.023890,0.023834,0.000056
40000,32,0.024036,0.023983,0.000053
40000,32,0.024486,0.024422,0.000064
40000,32,0.024000,0.023931,0.000069
40000,32,0.023764,0.023708,0.000056
40000,32,0.023549,0.023502,0.000047
40000,32,0.028289,0.028239,0.000050
40000,32,0.032119,0.032071,0.000048
40000,32,0.024125,0.024051,0.000074
40000,32,0.023725,0.023660,0.000065
40000,32,0.024225,0.024169,0.000056
40000,32,0.024103,0.024045,0.000058
40000,32,0.023899,0.023846,0.000053
40000,32,0.024987,0.024936,0.000051
40000,32,0.029763,0.029711,0.000052
40000,32,0.024064,0.024014,0.000050
40000,32,0.023919,0.023858,0.000061
40000,32,0.024144,0.024093,0.000051
40000,32,0.023840,0.023795,0.000045
40000,32,0.024310,0.024255,0.000055
40000,32,0.024042,0.023978,0.000064
40000,32,0.030576,0.030528,0.000048
40000,32,0.027646,0.027589,0.000057
40000,32,0.032295,0.032252,0.000043
40000,32,0.023851,0.023796,0.000055
40000,32,0.023822,0.023777,0.000045
40000,32,0.023824,0.023774,0.000050
40000,32,0.023672,0.023618,0.000054
40000,32,0.031066,0.031021,0.000045
40000,32,0.023726,0.023678,0.000048
40000,32,0.023966,0.023923,0.000043
40000,32,0.032985,0.032932,0.000053
40000,32,0.023746,0.023673,0.000073
40000,32,0.024079,0.024033,0.000046
40000,32,0.025137,0.025081,0.000056
40000,32,0.035546,0.035476,0.000070
40000,32,0.024440,0.024363,0.000077
40000,32,0.023776,0.023722,0.000054
40000,32,0.023693,0.023642,0.000051
40000,32,0.024125,0.024081,0.000044
40000,32,0.023775,0.023717,0.000058
40000,32,0.024616,0.024556,0.000060
40000,32,0.023941,0.023878,0.000063
80000,32,0.047301,0.047244,0.000057
80000,32,0.052515,0.052450,0.000065
80000,32,0.048503,0.048427,0.000076
80000,32,0.047893,0.047825,0.000068
80000,32,0.048642,0.048592,0.000050
80000,32,0.064732,0.064671,0.000061
80000,32,0.047430,0.047367,0.000063
80000,32,0.061360,0.061310,0.000050
80000,32,0.047305,0.047252,0.000053
80000,32,0.047293,0.047236,0.000057
80000,32,0.047506,0.047449,0.000057
80000,32,0.047866,0.047810,0.000056
80000,32,0.063635,0.063564,0.000071
80000,32,0.052934,0.052883,0.000051
80000,32,0.047631,0.047579,0.000052
80000,32,0.053773,0.053717,0.000056
80000,32,0.048287,0.048223,0.000064
80000,32,0.048601,0.048546,0.000055
80000,32,0.053058,0.052997,0.000061
80000,32,0.047746,0.047677,0.000069
80000,32,0.048890,0.048844,0.000046
80000,32,0.051527,0.051471,0.000056
80000,32,0.063377,0.063303,0.000074
80000,32,0.048772,0.048715,0.000057
80000,32,0.061977,0.061909,0.000068
80000,32,0.063549,0.063490,0.000059
80000,32,0.063627,0.063568,0.000059
80000,32,0.063669,0.063611,0.000058
80000,32,0.048227,0.048170,0.000057
80000,32,0.060922,0.060868,0.000054
80000,32,0.048936,0.048878,0.000058
80000,32,0.048082,0.048029,0.000053
80000,32,0.055876,0.055827,0.000049
80000,32,0.068011,0.067964,0.000047
80000,32,0.047373,0.047300,0.000073
80000,32,0.049614,0.049558,0.000056
80000,32,0.047171,0.047108,0.000063
80000,32,0.047831,0.047773,0.000058
80000,32,0.047081,0.047020,0.000061
80000,32,0.049570,0.049511,0.000059
80000,32,0.054901,0.054831,0.000070
80000,32,0.049162,0.049103,0.000059
80000,32,0.068183,0.068136,0.000047
80000,32,0.047737,0.047681,0.000056
80000,32,0.064355,0.064302,0.000053
80000,32,0.064321,0.064254,0.000067
80000,32,0.046976,0.046919,0.000057
80000,32,0.057808,0.057757,0.000051
80000,32,0.063737,0.063677,0.000060
80000,32,0.047027,0.046977,0.000050
80000,32,0.047377,0.047318,0.000059
80000,32,0.047213,0.047162,0.000051
80000,32,0.052025,0.051969,0.000056
80000,32,0.047723,0.047655,0.000068
80000,32,0.047152,0.047104,0.000048
80000,32,0.046997,0.046940,0.000057
80000,32,0.064112,0.064052,0.000060
80000,32,0.073760,0.073688,0.000072
80000,32,0.049865,0.049785,0.000080
80000,32,0.047063,0.046997,0.000066
80000,32,0.047040,0.046997,0.000043
80000,32,0.047686,0.047643,0.000043
80000,32,0.047134,0.046996,0.000138
80000,32,0.046937,0.046893,0.000044
80000,32,0.047168,0.047121,0.000047
80000,32,0.046928,0.046884,0.000044
80000,32,0.046942,0.046898,0.000044
80000,32,0.061144,0.061091,0.000053
80000,32,0.047974,0.047906,0.000068
80000,32,0.054458,0.054390,0.000068
80000,32,0.049771,0.049714,0.000057
80000,32,0.048841,0.048788,0.000053
80000,32,0.060197,0.060142,0.000055
80000,32,0.047764,0.047696,0.000068
80000,32,0.047291,0.047229,0.000062
80000,32,0.051236,0.051158,0.000078
80000,32,0.049023,0.048956,0.000067
80000,32,0.066938,0.066889,0.000049
80000,32,0.069698,0.069626,0.000072
80000,32,0.048574,0.048515,0.000059
80000,32,0.047913,0.047843,0.000070
80000,32,0.070141,0.070084,0.000057
80000,32,0.070860,0.070779,0.000081
80000,32,0.070796,0.070715,0.000081
80000,32,0.100809,0.100721,0.000088
80000,32,0.073037,0.072949,0.000088
80000,32,0.097949,0.097865,0.000084
80000,32,0.080108,0.080037,0.000071
80000,32,0.090085,0.089984,0.000101
80000,32,0.073598,0.073529,0.000069
80000,32,0.070785,0.070689,0.000096
80000,32,0.076623,0.076545,0.000078
80000,32,0.073060,0.072961,0.000099
80000,32,0.070353,0.070272,0.000081
80000,32,0.101252,0.101171,0.000081
80000,32,0.083960,0.083889,0.000071
80000,32,0.071104,0.071009,0.000095
80000,32,0.072302,0.072226,0.000076
80000,32,0.070730,0.070660,0.000070
80000,32,0.078261,0.078183,0.000078
160000,32,0.158374,0.158289,0.000085
160000,32,0.149479,0.149372,0.000107
160000,32,0.197016,0.196917,0.000099
160000,32,0.207667,0.207582,0.000085
160000,32,0.165430,0.165344,0.000086
160000,32,0.142019,0.141931,0.000088
160000,32,0.150809,0.150687,0.000122
160000,32,0.194820,0.194723,0.000097
160000,32,0.142518,0.142425,0.000093
160000,32,0.142707,0.142606,0.000101
160000,32,0.195382,0.195302,0.000080
160000,32,0.144161,0.144078,0.000083
160000,32,0.154417,0.154333,0.000084
160000,32,0.143565,0.143469,0.000096
160000,32,0.152067,0.151983,0.000084
160000,32,0.139298,0.139204,0.000094
160000,32,0.151324,0.151241,0.000083
160000,32,0.156401,0.156326,0.000075
160000,32,0.181982,0.181890,0.000092
160000,32,0.145124,0.145033,0.000091
160000,32,0.179449,0.179359,0.000090
160000,32,0.145258,0.145162,0.000096
160000,32,0.196242,0.196157,0.000085
160000,32,0.190830,0.190757,0.000073
160000,32,0.163633,0.163565,0.000068
160000,32,0.149514,0.149424,0.000090
160000,32,0.154702,0.154608,0.000094
160000,32,0.202064,0.201964,0.000100
160000,32,0.146458,0.146369,0.000089
160000,32,0.144285,0.144197,0.000088
160000,32,0.172952,0.172866,0.000086
160000,32,0.155878,0.155791,0.000087
160000,32,0.147377,0.147265,0.000112
160000,32,0.172804,0.172710,0.000094
160000,32,0.153935,0.153842,0.000093
160000,32,0.144307,0.144219,0.000088
160000,32,0.197583,0.197511,0.000072
160000,32,0.147143,0.147033,0.000110
160000,32,0.154846,0.154758,0.000088
160000,32,0.144124,0.144002,0.000122
160000,32,0.203488,0.203402,0.000086
160000,32,0.197612,0.197531,0.000081
160000,32,0.142892,0.142819,0.000073
160000,32,0.153289,0.153206,0.000083
160000,32,0.154605,0.154428,0.000177
160000,32,0.144241,0.144130,0.000111
160000,32,0.149635,0.149552,0.000083
160000,32,0.141271,0.141178,0.000093
160000,32,0.187773,0.187691,0.000082
160000,32,0.150101,0.150020,0.000081
160000,32,0.149977,0.149888,0.000089
160000,32,0.170181,0.170094,0.000087
160000,32,0.144619,0.144524,0.000095
160000,32,0.169316,0.169228,0.000088
160000,32,0.146171,0.146088,0.000083
160000,32,0.146839,0.146762,0.000077
160000,32,0.170138,0.170022,0.000116
160000,32,0.169097,0.169004,0.000093
160000,32,0.164856,0.164771,0.000085
160000,32,0.143013,0.142926,0.000087
160000,32,0.196707,0.196628,0.000079
160000,32,0.142528,0.142453,0.000075
160000,32,0.157829,0.157744,0.000085
160000,32,0.151428,0.151342,0.000086
160000,32,0.190666,0.190577,0.000089
160000,32,0.163250,0.163162,0.000088
160000,32,0.147009,0.146917,0.000092
160000,32,0.142407,0.142329,0.000078
160000,32,0.226496,0.226427,0.000069
160000,32,0.179317,0.179238,0.000079
160000,32,0.142339,0.142255,0.000084
160000,32,0.143483,0.143402,0.000081
160000,32,0.154906,0.154810,0.000096
160000,32,0.144368,0.144271,0.000097
160000,32,0.165863,0.165776,0.000087
160000,32,0.143203,0.143107,0.000096
160000,32,0.185088,0.184990,0.000098
160000,32,0.196821,0.196731,0.000090
160000,32,0.197787,0.197701,0.000086
160000,32,0.142610,0.142514,0.000096
160000,32,0.183674,0.183576,0.000098
160000,32,0.226284,0.226188,0.000096
160000,32,0.147201,0.147108,0.000093
160000,32,0.146524,0.146445,0.000079
160000,32,0.171049,0.170956,0.000093
160000,32,0.201446,0.201359,0.000087
160000,32,0.148517,0.148431,0.000086
160000,32,0.163294,0.163199,0.000095
160000,32,0.147841,0.147747,0.000094
160000,32,0.191080,0.190990,0.000090
160000,32,0.160656,0.160542,0.000114
160000,32,0.148530,0.148411,0.000119
160000,32,0.146422,0.146305,0.000117
160000,32,0.144327,0.144234,0.000093
160000,32,0.161803,0.161708,0.000095
160000,32,0.233839,0.233747,0.000092
160000,32,0.155547,0.155449,0.000098
160000,32,0.190870,0.190781,0.000089
160000,32,0.194053,0.193953,0.000100
160000,32,0.170470,0.170386,0.000084
320000,32,0.308232,0.308139,0.000093
320000,32,0.301721,0.301626,0.000095
320000,32,0.489473,0.489354,0.000119
320000,32,0.319530,0.319444,0.000086
320000,32,0.291277,0.291186,0.000091
320000,32,0.317818,0.317728,0.000090
320000,32,0.348548,0.348451,0.000097
320000,32,0.380684,0.380576,0.000108
320000,32,0.307077,0.306988,0.000089
320000,32,0.345233,0.345136,0.000097
320000,32,0.304290,0.304198,0.000092
320000,32,0.299639,0.299542,0.000097
320000,32,0.360963,0.360875,0.000088
320000,32,0.377099,0.376935,0.000164
320000,32,0.306817,0.306725,0.000092
320000,32,0.311003,0.310907,0.000096
320000,32,0.307946,0.307860,0.000086
320000,32,0.311592,0.311428,0.000164
320000,32,0.298967,0.298873,0.000094
320000,32,0.305133,0.305043,0.000090
320000,32,0.335074,0.334947,0.000127
320000,32,0.302879,0.302784,0.000095
320000,32,0.358281,0.358186,0.000095
320000,32,0.328374,0.328256,0.000118
320000,32,0.429925,0.429819,0.000106
320000,32,0.365674,0.365584,0.000090
320000,32,0.238183,0.238095,0.000088
320000,32,0.244748,0.244675,0.000073
320000,32,0.214631,0.214568,0.000063
320000,32,0.220672,0.220605,0.000067
320000,32,0.222198,0.222128,0.000070
320000,32,0.331374,0.331290,0.000084
320000,32,0.345962,0.345879,0.000083
320000,32,0.473776,0.473699,0.000077
320000,32,0.267768,0.267696,0.000072
320000,32,0.275919,0.275852,0.000067
320000,32,0.308918,0.308836,0.000082
320000,32,0.306733,0.306665,0.000068
320000,32,0.282934,0.282865,0.000069
320000,32,0.283043,0.282978,0.000065
320000,32,0.329035,0.328969,0.000066
320000,32,0.329849,0.329778,0.000071
320000,32,0.348155,0.348085,0.000070
320000,32,0.339490,0.339408,0.000082
320000,32,0.498218,0.498114,0.000104
320000,32,0.331191,0.331124,0.000067
320000,32,0.321142,0.321076,0.000066
320000,32,0.365012,0.364942,0.000070
320000,32,0.326060,0.325977,0.000083
320000,32,0.304922,0.304837,0.000085
320000,32,0.320896,0.320818,0.000078
320000,32,0.352714,0.352646,0.000068
320000,32,0.386603,0.386535,0.000068
320000,32,0.326596,0.326509,0.000087
320000,32,0.547403,0.547333,0.000070
320000,32,0.513702,0.513589,0.000113
320000,32,0.542369,0.542256,0.000113
320000,32,0.607241,0.607126,0.000115
320000,32,0.407715,0.407600,0.000115
320000,32,0.363139,0.363050,0.000089
320000,32,0.407859,0.407766,0.000093
320000,32,0.417829,0.417735,0.000094
320000,32,0.295630,0.295532,0.000098
320000,32,0.309863,0.309752,0.000111
320000,32,0.312882,0.312790,0.000092
320000,32,0.302214,0.302126,0.000088
320000,32,0.357719,0.357630,0.000089
320000,32,0.312108,0.312012,0.000096
320000,32,0.313352,0.313255,0.000097
320000,32,0.342892,0.342802,0.000090
320000,32,0.302639,0.302552,0.000087
320000,32,0.299052,0.298950,0.000102
320000,32,0.363089,0.362972,0.000117
320000,32,0.297174,0.297060,0.000114
320000,32,0.312207,0.312118,0.000089
320000,32,0.328095,0.328003,0.000092
320000,32,0.319435,0.319349,0.000086
320000,32,0.296580,0.296489,0.000091
320000,32,0.223071,0.222975,0.000096
320000,32,0.298024,0.297955,0.000069
320000,32,0.220263,0.220176,0.000087
320000,32,0.227593,0.227527,0.000066
320000,32,0.336041,0.335973,0.000068
320000,32,0.203119,0.203036,0.000083
320000,32,0.304909,0.304837,0.000072
320000,32,0.331911,0.331844,0.000067
320000,32,0.355606,0.355535,0.000071
320000,32,0.266339,0.266246,0.000093
320000,32,0.306234,0.306157,0.000077
320000,32,0.312898,0.312817,0.000081
320000,32,0.279609,0.279538,0.000071
320000,32,0.323379,0.323307,0.000072
320000,32,0.312344,0.312271,0.000073
320000,32,0.277942,0.277803,0.000139
320000,32,0.360123,0.360056,0.000067
320000,32,0.291393,0.291291,0.000102
320000,32,0.215135,0.215070,0.000065
320000,32,0.221846,0.221786,0.000060
320000,32,0.224915,0.224848,0.000067
320000,32,0.213248,0.213187,0.000061
640000,32,0.415946,0.415876,0.000070
640000,32,0.461777,0.461711,0.000066
640000,32,0.424481,0.424395,0.000086
640000,32,0.428589,0.428521,0.000068
640000,32,0.418710,0.418639,0.000071
640000,32,0.420321,0.420230,0.000091
640000,32,0.491338,0.491268,0.000070
640000,32,0.600493,0.600411,0.000082
640000,32,0.629011,0.628922,0.000089
640000,32,0.611031,0.610942,0.000089
640000,32,0.585058,0.584974,0.000084
640000,32,0.646591,0.646500,0.000091
640000,32,0.613106,0.613020,0.000086
640000,32,0.600249,0.600157,0.000092
640000,32,0.620567,0.620476,0.000091
640000,32,0.676977,0.676882,0.000095
640000,32,0.666457,0.666367,0.000090
640000,32,0.709868,0.709775,0.000093
640000,32,0.691152,0.691065,0.000087
640000,32,0.974499,0.974422,0.000077
640000,32,1.027393,1.027266,0.000127
640000,32,0.636946,0.636853,0.000093
640000,32,0.592737,0.592646,0.000091
640000,32,0.612693,0.612582,0.000111
640000,32,0.596113,0.596025,0.000088
640000,32,0.586820,0.586743,0.000077
640000,32,0.991243,0.991128,0.000115
640000,32,0.958671,0.958575,0.000096
640000,32,0.643630,0.643526,0.000104
640000,32,0.936846,0.936727,0.000119
640000,32,0.891994,0.891904,0.000090
640000,32,0.644629,0.644538,0.000091
640000,32,0.590225,0.590138,0.000087
640000,32,0.594585,0.594487,0.000098
640000,32,0.634264,0.634178,0.000086
640000,32,0.598967,0.598873,0.000094
640000,32,0.676745,0.676652,0.000093
640000,32,0.610674,0.610588,0.000086
640000,32,0.591866,0.591780,0.000086
640000,32,0.629080,0.628989,0.000091
640000,32,0.991151,0.991060,0.000091
640000,32,0.877082,0.876951,0.000131
640000,32,0.735446,0.735330,0.000116
640000,32,0.686197,0.686094,0.000103
640000,32,0.694863,0.694772,0.000091
640000,32,0.412777,0.412693,0.000084
640000,32,0.414530,0.414466,0.000064
640000,32,0.444786,0.444715,0.000071
640000,32,0.565118,0.565048,0.000070
640000,32,0.715835,0.715765,0.000070
640000,32,0.637477,0.637394,0.000083
640000,32,0.570678,0.570610,0.000068
640000,32,0.632752,0.632681,0.000071
640000,32,0.480738,0.480661,0.000077
640000,32,0.426773,0.426707,0.000066
640000,32,0.500567,0.500494,0.000073
640000,32,0.716162,0.716091,0.000071
640000,32,0.622335,0.622228,0.000107
640000,32,0.741757,0.741675,0.000082
640000,32,0.871153,0.871054,0.000099
640000,32,0.740156,0.740061,0.000095
640000,32,0.681799,0.681706,0.000093
640000,32,1.125547,1.125454,0.000093
640000,32,0.877222,0.877114,0.000108
640000,32,0.804499,0.804404,0.000095
640000,32,0.640945,0.640856,0.000089
640000,32,0.754943,0.754855,0.000088
640000,32,0.793215,0.793122,0.000093
640000,32,0.680210,0.680124,0.000086
640000,32,0.763346,0.763257,0.000089
640000,32,0.588979,0.588851,0.000128
640000,32,0.666401,0.666306,0.000095
640000,32,0.649537,0.649452,0.000085
640000,32,0.596152,0.596056,0.000096
640000,32,0.610603,0.610518,0.000085
640000,32,0.653828,0.653739,0.000089
640000,32,0.617501,0.617414,0.000087
640000,32,0.591727,0.591630,0.000097
640000,32,0.706768,0.706674,0.000094
640000,32,0.713200,0.713112,0.000088
640000,32,0.680971,0.680892,0.000079
640000,32,0.605884,0.605780,0.000104
640000,32,0.605099,0.605007,0.000092
640000,32,0.613788,0.613699,0.000089
640000,32,0.687040,0.686940,0.000100
640000,32,0.653583,0.653484,0.000099
640000,32,0.614589,0.614492,0.000097
640000,32,0.642685,0.642587,0.000098
640000,32,0.646803,0.646709,0.000094
640000,32,0.671921,0.671837,0.000084
640000,32,0.583829,0.583744,0.000085
640000,32,0.584119,0.584029,0.000090
640000,32,0.583871,0.583779,0.000092
640000,32,0.659656,0.659561,0.000095
640000,32,0.596127,0.596034,0.000093
640000,32,0.782839,0.782749,0.000090
640000,32,0.594803,0.594714,0.000089
640000,32,0.600820,0.600726,0.000094
640000,32,0.588465,0.588373,0.000092
640000,32,0.595219,0.595118,0.000101
20000,64,0.018173,0.018088,0.000085
20000,64,0.018271,0.018211,0.000060
20000,64,0.017951,0.017888,0.000063
20000,64,0.021416,0.021351,0.000065
20000,64,0.018335,0.018241,0.000094
20000,64,0.018103,0.018034,0.000069
20000,64,0.018122,0.018058,0.000064
20000,64,0.018457,0.018395,0.000062
20000,64,0.018026,0.017947,0.000079
20000,64,0.018047,0.017989,0.000058
20000,64,0.018511,0.018446,0.000065
20000,64,0.018161,0.018068,0.000093
20000,64,0.018792,0.018734,0.000058
20000,64,0.019518,0.019414,0.000104
20000,64,0.019539,0.019435,0.000104
20000,64,0.018270,0.018178,0.000092
20000,64,0.018097,0.018032,0.000065
20000,64,0.018801,0.018731,0.000070
20000,64,0.018454,0.018361,0.000093
20000,64,0.018186,0.018092,0.000094
20000,64,0.018031,0.017953,0.000078
20000,64,0.018661,0.018599,0.000062
20000,64,0.017977,0.017894,0.000083
20000,64,0.018273,0.018217,0.000056
20000,64,0.018251,0.018171,0.000080
20000,64,0.017996,0.017923,0.000073
20000,64,0.018659,0.018595,0.000064
20000,64,0.018218,0.018138,0.000080
20000,64,0.018305,0.018246,0.000059
20000,64,0.018103,0.018025,0.000078
20000,64,0.017890,0.017833,0.000057
20000,64,0.017911,0.017832,0.000079
20000,64,0.018548,0.018473,0.000075
20000,64,0.017960,0.017882,0.000078
20000,64,0.018162,0.018090,0.000072
20000,64,0.021224,0.021154,0.000070
20000,64,0.018175,0.018068,0.000107
20000,64,0.018548,0.018467,0.000081
20000,64,0.018160,0.018086,0.000074
20000,64,0.018049,0.017975,0.000074
20000,64,0.018132,0.018045,0.000087
20000,64,0.017837,0.017761,0.000076
20000,64,0.018087,0.018014,0.000073
20000,64,0.018718,0.018658,0.000060
20000,64,0.018282,0.018181,0.000101
20000,64,0.018432,0.018343,0.000089
20000,64,0.022546,0.022463,0.000083
20000,64,0.018039,0.017948,0.000091
20000,64,0.018488,0.018425,0.000063
20000,64,0.018090,0.018007,0.000083
20000,64,0.017874,0.017793,0.000081
20000,64,0.018011,0.017935,0.000076
20000,64,0.018049,0.017969,0.000080
20000,64,0.018099,0.018021,0.000078
20000,64,0.018285,0.018199,0.000086
20000,64,0.017975,0.017897,0.000078
20000,64,0.018062,0.017984,0.000078
20000,64,0.027873,0.027797,0.000076
20000,64,0.018371,0.018283,0.000088
20000,64,0.018749,0.018665,0.000084
20000,64,0.017956,0.017880,0.000076
20000,64,0.018253,0.018175,0.000078
20000,64,0.018189,0.018116,0.000073
20000,64,0.018189,0.018105,0.000084
20000,64,0.018561,0.018483,0.000078
20000,64,0.018182,0.018099,0.000083
20000,64,0.018153,0.018074,0.000079
20000,64,0.022846,0.022759,0.000087
20000,64,0.029005,0.028921,0.000084
20000,64,0.026040,0.025972,0.000068
20000,64,0.026024,0.025952,0.000072
20000,64,0.026252,0.026182,0.000070
20000,64,0.026277,0.026209,0.000068
20000,64,0.026144,0.026062,0.000082
20000,64,0.026137,0.026070,0.000067
20000,64,0.018111,0.018045,0.000066
20000,64,0.018218,0.018130,0.000088
20000,64,0.018400,0.018323,0.000077
20000,64,0.018224,0.018144,0.000080
20000,64,0.017924,0.017848,0.000076
20000,64,0.018143,0.018062,0.000081
20000,64,0.071366,0.071304,0.000062
20000,64,0.027796,0.027143,0.000653
20000,64,0.027264,0.027148,0.000116
20000,64,0.048826,0.048726,0.000100
20000,64,0.026722,0.026622,0.000100
20000,64,0.027810,0.027721,0.000089
20000,64,0.028777,0.028692,0.000085
20000,64,0.020546,0.020465,0.000081
20000,64,0.027523,0.027433,0.000090
20000,64,0.021138,0.021051,0.000087
20000,64,0.018154,0.018085,0.000069
20000,64,0.018589,0.018508,0.000081
20000,64,0.025666,0.025568,0.000098
20000,64,0.018041,0.017972,0.000069
20000,64,0.018152,0.018093,0.000059
20000,64,0.018047,0.017973,0.000074
20000,64,0.041735,0.041660,0.000075
20000,64,0.047906,0.047783,0.000123
20000,64,0.053345,0.053236,0.000109
40000,64,0.137591,0.137480,0.000111
40000,64,0.086868,0.086759,0.000109
40000,64,0.104885,0.104762,0.000123
40000,64,0.079783,0.079671,0.000112
40000,64,0.132187,0.132077,0.000110
40000,64,0.067003,0.066890,0.000113
40000,64,0.076816,0.076694,0.000122
40000,64,0.172711,0.172595,0.000116
40000,64,0.084098,0.083984,0.000114
40000,64,0.069839,0.069721,0.000118
40000,64,0.097027,0.096903,0.000124
40000,64,0.173242,0.173122,0.000120
40000,64,0.086398,0.086285,0.000113
40000,64,0.087946,0.087830,0.000116
40000,64,0.057439,0.057321,0.000118
40000,64,0.077929,0.077818,0.000111
40000,64,0.140946,0.140828,0.000118
40000,64,0.159800,0.159678,0.000122
40000,64,0.074319,0.074196,0.000123
40000,64,0.042825,0.042711,0.000114
40000,64,0.054211,0.054114,0.000097
40000,64,0.061687,0.061587,0.000100
40000,64,0.056599,0.056506,0.000093
40000,64,0.064299,0.064206,0.000093
40000,64,0.074670,0.074564,0.000106
40000,64,0.084389,0.084276,0.000113
40000,64,0.066524,0.066420,0.000104
40000,64,0.098982,0.098873,0.000109
40000,64,0.072618,0.072497,0.000121
40000,64,0.093623,0.093508,0.000115
40000,64,0.084201,0.084085,0.000116
40000,64,0.078737,0.078622,0.000115
40000,64,0.074946,0.074809,0.000137
40000,64,0.072243,0.072127,0.000116
40000,64,0.091619,0.091497,0.000122
40000,64,0.072934,0.072814,0.000120
40000,64,0.151270,0.151167,0.000103
40000,64,0.175138,0.175030,0.000108
40000,64,0.098135,0.098018,0.000117
40000,64,0.046727,0.046606,0.000121
40000,64,0.064269,0.064179,0.000090
40000,64,0.083130,0.083013,0.000117
40000,64,0.059107,0.058985,0.000122
40000,64,0.067635,0.067513,0.000122
40000,64,0.143036,0.142915,0.000121
40000,64,0.171749,0.171632,0.000117
40000,64,0.084663,0.084560,0.000103
40000,64,0.055076,0.054952,0.000124
40000,64,0.058746,0.058629,0.000117
40000,64,0.055832,0.055735,0.000097
40000,64,0.055317,0.055227,0.000090
40000,64,0.055568,0.055473,0.000095
40000,64,0.055026,0.054928,0.000098
40000,64,0.055639,0.055541,0.000098
40000,64,0.056196,0.056101,0.000095
40000,64,0.062308,0.062210,0.000098
40000,64,0.072565,0.072475,0.000090
40000,64,0.054518,0.054403,0.000115
40000,64,0.061096,0.060997,0.000099
40000,64,0.060296,0.060199,0.000097
40000,64,0.060436,0.060341,0.000095
40000,64,0.058243,0.058131,0.000112
40000,64,0.088201,0.088102,0.000099
40000,64,0.136127,0.136015,0.000112
40000,64,0.073858,0.073723,0.000135
40000,64,0.070846,0.070731,0.000115
40000,64,0.064059,0.063967,0.000092
40000,64,0.054702,0.054611,0.000091
40000,64,0.058744,0.058649,0.000095
40000,64,0.055290,0.055197,0.000093
40000,64,0.035875,0.035776,0.000099
40000,64,0.035501,0.035426,0.000075
40000,64,0.035177,0.035098,0.000079
40000,64,0.039063,0.038991,0.000072
40000,64,0.052298,0.052207,0.000091
40000,64,0.041356,0.041287,0.000069
40000,64,0.035928,0.035854,0.000074
40000,64,0.036382,0.036264,0.000118
40000,64,0.035648,0.035559,0.000089
40000,64,0.067307,0.067238,0.000069
40000,64,0.115626,0.115508,0.000118
40000,64,0.078271,0.078155,0.000116
40000,64,0.066810,0.066689,0.000121
40000,64,0.052219,0.052128,0.000091
40000,64,0.046653,0.046552,0.000101
40000,64,0.050628,0.050535,0.000093
40000,64,0.075812,0.075718,0.000094
40000,64,0.068345,0.068238,0.000107
40000,64,0.057407,0.057316,0.000091
40000,64,0.082640,0.082530,0.000110
40000,64,0.052243,0.052142,0.000101
40000,64,0.054544,0.054451,0.000093
40000,64,0.055939,0.055838,0.000101
40000,64,0.056933,0.056808,0.000125
40000,64,0.058776,0.058679,0.000097
